date,sender_id,message,channel
2025-05-23 15:43:29+00:00,,"📌🔼 Long Sewer Cleaning Wire Spring

💯 ረጅሙ 1ሜትር ከ 60 ሳንቲም

✔️ቆሻሻ የደፈነብንን ቀዳዳዎች በቀላሉ ለመክፈት የማይመች ቦታ ላይ ዕቃ ለመሳብ ለመፈለግ የሚጠቅም 

😏Bringing more convenience to the people in their daily life.
⚡️Quality iron wire and pp material
⚡️Flexible spring cable and retractable claws
⚡️Long enough to get deep into drains
⚡️Remove any clogs and debris
⚡️For kitchen, bathroom, sinks, drain, tubs, etc.

📏Length :-  1ሜትር ከ 60 ሳንቲም 

       💵650 ብር

ውስን ፍሬ ነው የቀረው ❌❌❌

Telegram - t.me/qnashcom
🔼 ጥራት ✔️ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-23 09:30:25+00:00,,"📌🔼 Long Sewer Cleaning Wire Spring

💯 ረጅሙ 1ሜትር ከ 60 ሳንቲም

✔️ቆሻሻ የደፈነብንን ቀዳዳዎች በቀላሉ ለመክፈት የማይመች ቦታ ላይ ዕቃ ለመሳብ ለመፈለግ የሚጠቅም 

😏Bringing more convenience to the people in their daily life.
⚡️Quality iron wire and pp material
⚡️Flexible spring cable and retractable claws
⚡️Long enough to get deep into drains
⚡️Remove any clogs and debris
⚡️For kitchen, bathroom, sinks, drain, tubs, etc.

📏Length :-  1ሜትር ከ 60 ሳንቲም 

       💵650 ብር

ውስን ፍሬ ነው የቀረው ❌❌❌

Telegram - t.me/qnashcom
🔼 ጥራት ✔️ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-23 06:25:13+00:00,,"⚡️ Waterproof Tape ለሮቶ፥ለጣሪያ እና ለቧንቧ leakage መጠገኛ

📌 for Pipe Leakage 
📌 for Roof Water Leakage Solution 
📌 Aluminium Foil Tape Waterproof Adhesive Tape Sealing Butyl Rubber Tape for Surface Crack, Pipe Rupture ..

5 meter ..

       💲  ዋጋ፦  850 ብር

ውስን ፍሬ ነው የቀረው ❌❌
Limited stock ❌❌

Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-22 13:46:55+00:00,,"⚡️ Waterproof Tape ለሮቶ፥ለጣሪያ እና ለቧንቧ leakage መጠገኛ

📌 for Pipe Leakage 
📌 for Roof Water Leakage Solution 
📌 Aluminium Foil Tape Waterproof Adhesive Tape Sealing Butyl Rubber Tape for Surface Crack, Pipe Rupture ..

5 meter ..

       💲  ዋጋ፦  850 ብር

ውስን ፍሬ ነው የቀረው ❌❌
Limited stock ❌❌

Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-22 11:23:26+00:00,,"⚡️ Waterproof Tape ለሮቶ፥ለጣሪያ እና ለቧንቧ leakage መጠገኛ

📌 for Pipe Leakage 
📌 for Roof Water Leakage Solution 
📌 Aluminium Foil Tape Waterproof Adhesive Tape Sealing Butyl Rubber Tape for Surface Crack, Pipe Rupture ..

5 meter ..

       💲  ዋጋ፦  850 ብር

ውስን ፍሬ ነው የቀረው ❌❌
Limited stock ❌❌

Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-22 05:33:28+00:00,,"📣በቅናሽ በድጋሚ ገብቱዋል

📌📣 Heated Ceramic Hair Straightener Brush

⚡️ዘመናዊ አዲስ የፀጉር መተኮሻ  በኤሌክትሪክ የሚሰራ
⚡️ሌላ ሰዉ ሳያስፈልግዎ ራስዎ ፀጉርዎን በማበጠር ብቻ የሚተኩሱበት አዲስ ማበጠሪያ ፔስትራ 
⚡️ምንም አይነት ድምፅ የሌለዉ 
⚡️ፀጉር የማይጎዳ አስተማማኝ
⚡️ስትሬት እና ከርል የሚሰራ ዕቃ 
⚡️ግዜዎን የሚቆጥብ፣ የማያደክም

         💵 ዋጋ፦  1350 ❌ 1200 ✅

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌
🔼 ጥራት ✔️ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-22 04:37:30+00:00,,"📌 Self Adhesive Waterproof Sticker
         
☛Furniture & Wall Sticker
✓ውሀ የማያስገባ
✓ለኪችን ካቢኔትና ግርግዳ
✓ለባኞ ቤት ግድግዳ
✓ለመደርደሪያ፣ ለጠረቬዛ፣ ቁምሳጥንና ለተለያዩ ማስዋቢያ ቀዳሚ ተመራጭ

☛Furniture & Wall Sticker
✓Perfect for creating new looks
✓Easy to install
✓Multi-Function
✓#Color: #Black & #White 
☛#Size: 60CM x 5M


👉The Self Adhesive Waterproof Sticker can be used in a variety of settings, including walls, cabinets and drawers, counter tops, bookshelves, closet shelving, shelves, windows, and pantry areas.

 ዋጋ💵፦ 1000 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-21 17:20:30+00:00,,"📌 Self Adhesive Waterproof Sticker
         
☛Furniture & Wall Sticker
✓ውሀ የማያስገባ
✓ለኪችን ካቢኔትና ግርግዳ
✓ለባኞ ቤት ግድግዳ
✓ለመደርደሪያ፣ ለጠረቬዛ፣ ቁምሳጥንና ለተለያዩ ማስዋቢያ ቀዳሚ ተመራጭ

☛Furniture & Wall Sticker
✓Perfect for creating new looks
✓Easy to install
✓Multi-Function
✓#Color: #Black & #White 
☛#Size: 60CM x 5M


👉The Self Adhesive Waterproof Sticker can be used in a variety of settings, including walls, cabinets and drawers, counter tops, bookshelves, closet shelving, shelves, windows, and pantry areas.

 ዋጋ💵፦ 1000 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-21 09:36:43+00:00,,"📌 Self Adhesive Waterproof Sticker
         
☛Furniture & Wall Sticker
✓ውሀ የማያስገባ
✓ለኪችን ካቢኔትና ግርግዳ
✓ለባኞ ቤት ግድግዳ
✓ለመደርደሪያ፣ ለጠረቬዛ፣ ቁምሳጥንና ለተለያዩ ማስዋቢያ ቀዳሚ ተመራጭ

☛Furniture & Wall Sticker
✓Perfect for creating new looks
✓Easy to install
✓Multi-Function
✓#Color: #Black & #White 
☛#Size: 60CM x 5M


👉The Self Adhesive Waterproof Sticker can be used in a variety of settings, including walls, cabinets and drawers, counter tops, bookshelves, closet shelving, shelves, windows, and pantry areas.

 ዋጋ💵፦ 1000 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-21 07:32:53+00:00,,"👍🔼  SCALP MASSAGER
የፀጉር መታጠብያ መታሻ 

✔️ wash- deep crescent with three pole side protrusions
✔️ massage- spft massage promotes massage of scaip by gently massage
✔️ massage with the elasticity of the point

💵 250 ብር

ውስን ፍሬ ነው የቀረው ❌❌❌

Telegram - t.me/qnashcom
🔼 ጥራት ✔️ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-20 15:21:19+00:00,,"👍🔼  SCALP MASSAGER
የፀጉር መታጠብያ መታሻ 

✔️ wash- deep crescent with three pole side protrusions
✔️ massage- spft massage promotes massage of scaip by gently massage
✔️ massage with the elasticity of the point

💵 250 ብር

ውስን ፍሬ ነው የቀረው ❌❌❌

Telegram - t.me/qnashcom
🔼 ጥራት ✔️ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-20 15:17:44+00:00,,"🟢Portable Sealing Machine

🔼Button Switch 
➡️ east to use

⚠️ ይዞ ለመንቀሳቀስ ምቹ

ዋጋ💵፦ 600 ብር

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-20 04:52:53+00:00,,"🟢Portable Sealing Machine

🔼Button Switch 
➡️ east to use

⚠️ ይዞ ለመንቀሳቀስ ምቹ

ዋጋ💵፦ 600 ብር

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-19 15:55:10+00:00,,"💯 Lint Roller

        ዋጋ💵፦ 700 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-18 10:00:02+00:00,,"📣በቅናሽ በድጋሚ ገብቱዋል

📌📣 Heated Ceramic Hair Straightener Brush

⚡️ዘመናዊ አዲስ የፀጉር መተኮሻ  በኤሌክትሪክ የሚሰራ
⚡️ሌላ ሰዉ ሳያስፈልግዎ ራስዎ ፀጉርዎን በማበጠር ብቻ የሚተኩሱበት አዲስ ማበጠሪያ ፔስትራ 
⚡️ምንም አይነት ድምፅ የሌለዉ 
⚡️ፀጉር የማይጎዳ አስተማማኝ
⚡️ስትሬት እና ከርል የሚሰራ ዕቃ 
⚡️ግዜዎን የሚቆጥብ፣ የማያደክም

         💵 ዋጋ፦  1350 ❌ 1200 ✅

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌
🔼 ጥራት ✔️ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-18 07:38:54+00:00,,"➡️ Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield

            💲 ዋጋ፦  200 ብር

❌ ውስን ፍሬ ነው የቀረው ❌
        《Limited stock》

Telegram - t.me/qnashcom
Website - www.qnash.com
🔼ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-17 16:03:54+00:00,,"➡️ Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield

            💲 ዋጋ፦  200 ብር

❌ ውስን ፍሬ ነው የቀረው ❌
        《Limited stock》

Telegram - t.me/qnashcom
Website - www.qnash.com
🔼ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-16 17:35:35+00:00,,"📣 IMPULSE SEALER

✔️ የላስቲክ ማሸጊያ
✔️ በኤሌክትሪክ የሚሰራ
✔️ለባልትና  
✔️ምግብ አሽጎ ለማስቀመጥ

➡️ 20cm ስፋት  💵2350
➡️ 30cm ስፋት  💵2800
➡️ 40cm ስፋት  💵3400

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock 📌

Telegram - t.me/qnashcom
Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-16 04:18:15+00:00,,"📣 IMPULSE SEALER

✔️ የላስቲክ ማሸጊያ
✔️ በኤሌክትሪክ የሚሰራ
✔️ለባልትና  
✔️ምግብ አሽጎ ለማስቀመጥ

➡️ 20cm ስፋት  💵2350
➡️ 30cm ስፋት  💵2800
➡️ 40cm ስፋት  💵3400

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock 📌

Telegram - t.me/qnashcom
Telegram - t.me/qnashcom
🔼ጥራት ✔️ ዋስትና 🛍ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-15 10:40:02+00:00,,"👠👟👠👠🥾👢🥿👟👡👠👠👟👟👡
36 pairs over the door shoe rack

➡️ በቀላሉ የሚገጣጠም የሚነቃቀል
➡️ኑሮን የሚያቀል
➡️ቦታ የማይዝ 
➡️ለአጠቃቀም በጣም ቀላል
➡️ባለ 12 መደርደሪያ 
➡️36 ጫማ የሚይዝ በር ላይ ተንጠልጣይ

📏Size 50*20*183cm

       ዋጋ💵፦ 3000 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-15 06:37:41+00:00,,"👠👟👠👠🥾👢🥿👟👡👠👠👟👟👡
36 pairs over the door shoe rack

➡️ በቀላሉ የሚገጣጠም የሚነቃቀል
➡️ኑሮን የሚያቀል
➡️ቦታ የማይዝ 
➡️ለአጠቃቀም በጣም ቀላል
➡️ባለ 12 መደርደሪያ 
➡️36 ጫማ የሚይዝ በር ላይ ተንጠልጣይ

📏Size 50*20*183cm

       ዋጋ💵፦ 3000 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-14 06:50:01+00:00,,"👠👟👠👠🥾👢🥿👟👡👠👠👟👟👡
36 pairs over the door shoe rack

➡️ በቀላሉ የሚገጣጠም የሚነቃቀል
➡️ኑሮን የሚያቀል
➡️ቦታ የማይዝ 
➡️ለአጠቃቀም በጣም ቀላል
➡️ባለ 12 መደርደሪያ 
➡️36 ጫማ የሚይዝ በር ላይ ተንጠልጣይ

📏Size 50*20*183cm

       ዋጋ💵፦ 3000 ብር

📣 ለማዘዝ = @Orderqnash

ውስን ፍሬ ነው የቀረው ❌❌

Telegram - t.me/qnashcom
⚡️ጥራት 🔼 ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
🗺ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

🗺ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱 0946966440
📱 0992606060
📱 0905464599",@qnashcom
2025-05-13 06:54:59+00:00,,"💧 Cille Portable 1 Litter Water Bottle
አንድ ሊትር የውሃ ኮዳ
💯 High Quality ®️

➡️ BPA Free 
➡️ Leak Proof 
➡️ Large Capacity 
➡️ With Tea Infuser

    💵ዋጋ:- 700 ብር 

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌

Telegram - t.me/qnashcom
Telegram - t.me/qnashcom
⚡️ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
2025-05-12 12:28:56+00:00,,"💧 Cille Portable 1 Litter Water Bottle
አንድ ሊትር የውሃ ኮዳ
💯 High Quality ®️

➡️ BPA Free 
➡️ Leak Proof 
➡️ Large Capacity 
➡️ With Tea Infuser

    💵ዋጋ:- 700 ብር 

ውስን ፍሬ ነው የቀረው ❌❌
< Limited Stock ❌

Telegram - t.me/qnashcom
Telegram - t.me/qnashcom
⚡️ጥራት ✔️ ዋስትና 🛍 ቅናሽ

🏬 አድራሻ ፦ 
ቁጥር 1 :- መገናኛ ዘፍመሽ ግራንድ ሞል 3 ተኛ ፎቅ ቁጥር 329 

ቁጥር 2 :- ጀሞ 1 ከለላ ህንፃ ግራውንድ ለይ G07 

❌❌ ማሳሰብያ: ሱቃችን ሲመጡ ትክክለኛ የኛ ሱቅ መሆኑ ያረጋግጡ  የራሳችን ሎጎ መኖሩን እና 329 / G07 መሆኑ ያረጋግጡ !

ስልክ:
📱0946966440
📱0992606060
📱0905464599",@qnashcom
